,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
9433,-0.01491,-0.23484,1.77721,-3.11787,2.69227,-0.66445,Slängpolskor,3.01825,0.05634,-8.64525,0.15670,True,0.81404
9434,-0.40418,0.90051,-3.98238,-1.55878,1.46947,1.90521,Slängpolskor,1.47215,1.15005,-8.12246,-3.00125,True,-4.01207
9435,-0.79666,-1.06064,0.25209,-1.94623,1.71907,-1.80681,Hambo,-0.80283,-1.21701,-6.10277,-0.37375,False,-3.85727
9436,-0.62513,0.08661,-3.01953,-2.89339,2.43791,0.20996,Slängpolskor,-0.77821,-0.14180,-8.63249,-1.13181,True,-4.63544
9437,0.77966,0.81224,-5.26665,-3.78324,3.12324,0.38376,Schottis,-0.19313,-1.15082,-9.22444,-1.82723,True,1.26497
9438,-0.07572,0.34689,0.27617,-1.80433,1.71102,0.31347,Slängpolskor,-1.62110,0.74459,-8.95643,-0.73896,False,-0.24051
9439,0.05405,-0.68357,-8.93145,-1.76341,1.71362,-1.70661,Polka,1.63545,1.00940,-10.82949,3.09186,True,-4.19550
9440,-0.78013,-0.30518,-0.57100,-1.85066,1.63475,-0.13863,Hambo,0.20872,-1.67671,-9.11904,-1.27327,False,-4.18613
9441,0.98376,2.05729,-5.40916,-2.53424,2.09235,2.03671,Schottis,-2.39288,-1.05221,-9.37701,-1.91183,True,2.21422
9442,0.04161,-0.00748,-3.68549,-3.15032,2.72853,-0.30286,Polka,-0.39970,0.72360,-6.50828,-1.51799,True,-1.63468
9443,0.64416,0.72219,-3.59191,-2.87095,2.60053,0.93726,Polka,-1.24168,2.08855,-10.61035,-1.33389,True,1.42483
9444,-0.85644,0.11034,-1.34953,-3.05083,2.54463,-0.73228,Hambo,0.39538,-1.70434,-7.91598,-0.70680,True,-4.95698
9445,0.66620,0.68606,-1.70650,-2.04900,1.91607,-0.01869,Polka,-0.30215,-1.18332,-9.82679,-2.95615,True,2.47778
9446,1.38171,0.08143,-6.49233,-2.65545,2.27937,-0.16414,Schottis,-0.90885,-0.41177,-10.40640,-1.92250,True,3.66237
9447,1.39254,0.11333,-9.75730,-2.07014,1.95421,0.38005,Schottis,2.41382,1.34726,-11.72166,3.12539,True,2.08406
9448,0.09473,-0.17560,1.19633,-1.64169,1.56175,0.40642,Polka,2.08945,2.15087,-6.49106,-1.21335,True,1.07179
9449,-0.70451,-1.33151,2.62380,-2.89510,2.46971,-0.97121,Slängpolskor,1.49653,0.58334,-9.07979,-0.59309,True,-2.21066
9450,-2.48855,-1.41396,-1.61555,-1.93960,1.77951,-0.87643,Hambo,-0.95824,0.15834,-7.57960,-2.12185,True,-13.25051
9451,0.28470,-0.95212,1.58406,-2.37564,2.06672,-1.21718,Polka,2.66871,1.81855,-8.36388,-0.18320,False,2.21554
9452,-0.20697,1.29806,1.34159,-2.21088,2.09368,1.84269,Slängpolskor,2.55854,1.88201,-8.32066,-2.08808,True,-0.36407
9453,-0.05229,-1.15388,-3.33348,-2.46731,2.29394,-0.79625,Slängpolskor,0.21291,2.42014,-6.82063,-1.23772,True,-1.92818
9454,0.03607,0.59097,3.89668,-2.60561,2.37578,1.43352,Polka,0.98858,-0.63463,-9.58516,-0.69844,True,2.12869
9455,0.59129,1.18829,-2.47360,-2.31227,2.11320,0.96227,Polka,-0.18337,1.22944,-6.39749,-1.44657,True,1.71964
9456,0.53280,-0.71862,-2.17926,-2.44304,1.91713,-1.51946,Polka,0.19314,-2.42404,-9.29863,-2.44744,True,1.57435
9457,-1.19005,0.18644,-0.88399,-2.26945,1.96422,0.32308,Hambo,-0.13845,1.08799,-8.59412,2.78027,False,-6.39227
9458,-0.15275,-1.44220,-0.09616,-2.12034,1.92191,-2.11231,Slängpolskor,-0.40564,-1.14958,-11.15310,-1.94282,True,-0.81183
9459,1.31599,-0.21687,-5.37938,-2.86908,2.50219,-0.11581,Schottis,-0.69890,0.29162,-8.17850,-2.33138,True,3.89024
9460,-0.98274,0.06608,0.52805,-2.48475,2.29156,0.53210,Hambo,-0.57255,0.28593,-10.37624,-1.70106,False,-4.64968
9461,0.92428,0.42192,-1.52068,-2.60874,2.43313,1.21185,Schottis,-0.28709,-1.22630,-9.52979,-2.26665,True,3.86104
9462,1.61308,-0.51284,2.40496,-2.32704,2.08773,-0.01240,Polskor,0.32709,-0.23204,-9.17043,-2.27273,True,9.26787
9463,-0.35095,0.64202,0.70341,-2.64989,2.31447,0.17684,Slängpolskor,0.68284,0.05715,-8.89847,3.18278,True,-1.40305
9464,1.40098,-0.16212,-4.84972,-2.55316,2.26120,-0.77632,Schottis,-0.55703,0.16111,-7.59783,0.47788,True,4.58003
9465,-0.92330,0.37363,2.90247,-2.57397,2.37918,0.63367,Hambo,-0.21918,0.13239,-12.28036,1.52199,True,-3.16528
9466,-0.75366,-0.19967,-0.02363,-3.57378,3.05724,-0.32927,Hambo,1.43497,-0.49001,-11.83131,-0.87630,False,-3.78013
9467,-1.21604,0.24159,1.03425,-2.36667,2.23292,0.08855,Hambo,-0.07157,1.84945,-6.43477,-0.45955,True,-5.56308
9468,-2.31797,-0.31747,7.18332,-1.76435,1.67895,-0.48476,Hambo,0.47124,2.72964,-10.41345,2.74076,True,-7.99819
9469,-0.28784,-0.42789,-3.67674,-2.08908,1.89230,-0.40065,Slängpolskor,-1.15153,-1.03315,-11.31481,1.50815,True,-3.27757
9470,-0.64012,0.36651,1.05831,-3.05237,2.53117,-0.26409,Slängpolskor,-2.13829,-0.17380,-7.11852,-2.25253,True,-2.67144
9471,-0.51757,-1.07228,-1.14340,-1.79344,1.70700,0.00875,Slängpolskor,0.80969,0.37334,-5.70643,-0.17485,True,-3.15954
9472,0.78463,0.15328,-0.10291,-2.05209,1.87069,0.01996,Schottis,0.22287,0.38990,-8.19957,1.60792,False,3.87168
9473,-0.57337,0.61719,2.00129,-2.14914,1.94741,1.20304,Slängpolskor,1.61618,1.42455,-8.21687,-0.97683,True,-1.86623
9474,0.72502,0.66462,-1.94918,-3.44554,3.04025,0.43088,Polka,0.54773,-0.94084,-9.13518,-3.28551,True,2.65052
9475,1.72706,0.10005,-2.76698,-2.63819,2.28277,0.08526,Polskor,0.91383,1.59836,-6.81303,-0.86261,True,7.25182
9476,2.41364,0.39506,-4.14741,-2.17955,2.04651,0.64640,Polskor,-1.03420,-0.73559,-9.42056,-2.13964,True,9.99451
9477,-0.74478,0.56931,-5.77757,-2.51801,2.30255,-0.04067,Slängpolskor,1.24529,0.48557,-9.98064,1.31686,True,-6.61267
9478,-0.37108,-0.02343,-5.17080,-2.24759,1.97359,-0.30118,Slängpolskor,-2.70008,-0.64882,-11.56720,3.12357,True,-4.44081
9479,0.04953,0.35147,-2.38891,-2.39597,2.11878,0.15330,Polka,-0.27085,0.16345,-8.94445,-1.66480,True,-0.94678
9480,0.99797,0.34695,-5.21588,-1.92516,1.81011,1.16807,Schottis,-0.90704,-2.33142,-9.71887,-1.80947,True,2.38191
9481,2.30096,0.40530,-6.11432,-1.46209,1.41608,0.44170,Polskor,-1.67419,-1.18540,-11.49252,-0.78731,True,8.44766
9482,-0.60521,0.47228,0.31279,-1.71916,1.65828,0.03006,Slängpolskor,-0.78762,-3.39473,-7.94205,-1.56649,False,-2.86966
9483,0.52774,0.60825,-3.48890,-1.66404,1.47380,0.11117,Polka,0.45368,-0.97810,-8.37108,0.69258,True,0.89428
9484,0.83731,-0.00664,0.05526,-2.49736,2.34149,-0.05620,Schottis,-1.34608,0.48917,-7.67886,-2.15721,False,4.21417
9485,-1.75128,0.28634,1.33466,-3.02326,2.64645,0.07492,Hambo,2.06595,1.68418,-7.89589,-1.02108,True,-8.08905
9486,0.20407,0.50870,2.20817,-2.15571,2.07141,1.20893,Polka,0.28294,0.50479,-6.57648,-0.24085,True,2.12443
9487,-0.18001,-0.94674,-3.41437,-2.69224,2.49228,-1.18862,Slängpolskor,0.69249,0.71304,-7.30429,0.23073,True,-2.60721
9488,-0.40423,-0.75165,-8.65928,-2.09256,1.75601,-1.23913,Slängpolskor,1.32824,-0.15941,-9.03310,-1.76760,True,-6.35080
9489,-1.32816,1.39127,-3.30461,-3.17595,2.90029,0.71391,Hambo,0.24891,1.57533,-9.02933,-2.56198,True,-8.29312
9490,0.67005,-0.24984,-0.42849,-2.96921,2.63932,-0.75641,Polka,-0.49024,0.63523,-10.81044,1.50011,False,3.13600
9491,-0.14546,-0.81038,-0.30907,-3.11997,2.69750,-0.65533,Slängpolskor,-0.66270,-0.27343,-6.17422,-1.23380,True,-0.88182
9492,-0.53570,0.41052,-2.23229,-1.66314,1.60693,-0.45766,Slängpolskor,0.51785,-0.35264,-8.69727,-1.65225,True,-3.79466
9493,-1.14249,1.15701,-3.19722,-2.92467,2.70055,1.08192,Hambo,-1.28466,-1.74310,-7.08641,-4.50418,True,-7.31108
9494,-1.12949,0.65549,-3.03429,-2.30802,1.91837,0.38399,Hambo,1.26938,1.74256,-6.80399,0.50821,True,-7.16457
9495,-0.53837,0.06497,-2.81495,-2.08120,1.96048,0.56647,Slängpolskor,-0.87735,1.20298,-8.82279,-2.67383,True,-4.09932
9496,0.84905,0.71826,-0.39328,-2.90335,2.56475,1.37853,Schottis,0.66168,-0.28617,-8.38366,2.66968,False,4.04859
9497,1.17610,0.92119,-4.53860,-3.12297,2.71012,0.53045,Schottis,2.06087,0.03538,-10.62589,-0.80778,True,3.61121
9498,-0.68643,-0.41290,5.75467,-2.92587,2.54848,0.89696,Slängpolskor,-2.08174,-0.50894,-7.06951,0.82437,True,-0.55482
9499,-0.71391,-0.01428,5.03788,-2.80728,2.35583,0.01638,Slängpolskor,-0.18823,-0.92446,-11.08055,1.74602,True,-1.05062
9500,1.53627,0.00445,-5.10757,-2.45012,2.23797,0.34080,Polskor,-1.15071,-0.96045,-8.43398,2.83278,True,5.12756
9501,1.61587,0.22944,-4.36363,-2.88357,2.71775,-0.00326,Polskor,1.33530,1.07958,-8.50274,-2.59105,True,5.89753
9502,0.26974,1.07646,-3.05534,-2.89413,2.60065,1.00193,Polka,-0.69549,-1.38413,-10.99044,2.70833,True,-0.17895
9503,-0.53511,1.10921,-8.58928,-1.70037,1.61666,0.10939,Slängpolskor,0.08413,-0.90401,-10.35420,-2.33308,True,-6.97017
9504,0.34229,0.64899,-5.41684,-2.40226,2.18256,1.07671,Polka,0.45049,2.47975,-11.87458,4.50163,True,-0.99699
9505,0.26774,-0.73099,-0.65188,-2.85885,2.35451,-0.20812,Polka,-0.86852,-0.66098,-11.03246,-2.55685,True,1.01279
9506,-1.46852,-0.64628,4.47964,-2.29209,1.85576,0.37436,Hambo,-1.11314,2.05267,-9.57441,-0.01076,True,-5.10276
9507,0.70581,0.39914,-2.69485,-2.58744,2.26363,1.03422,Polka,1.83052,0.59022,-8.97917,-2.58137,True,2.18163
9508,0.29869,-0.00728,-7.21381,-2.83426,2.52841,-0.29970,Polka,-0.00869,-1.73367,-8.79558,2.76052,True,-2.11343
9509,0.37652,1.68777,-1.44320,-2.42296,2.08771,2.21593,Polka,-0.13441,0.19827,-12.00336,0.53876,False,1.16100
9510,-0.45747,-0.13312,1.85464,-2.20026,1.77534,-1.12039,Slängpolskor,0.19970,1.57796,-9.99941,-2.21846,True,-1.36004
9511,-1.10413,-0.78408,-1.69551,-4.01179,3.36152,-0.57239,Hambo,-0.91482,-0.16297,-10.85057,-2.37258,True,-6.36841
9512,-0.17164,-0.78357,1.82603,-2.22616,2.02437,-1.03264,Slängpolskor,-2.26471,-0.96034,-11.77513,2.13728,True,0.05482
9513,-0.13233,0.28256,-0.80898,-2.95571,2.70869,0.56345,Slängpolskor,1.14010,-0.81315,-11.62853,-0.07641,False,-1.06613
9514,-1.21058,0.53869,-0.69140,-2.13614,1.97002,0.26081,Hambo,-0.43970,0.82833,-11.34686,3.65344,False,-6.39858
9515,1.56070,0.90291,3.90299,-1.78778,1.60411,0.22759,Polskor,-4.18121,-1.60674,-11.13410,2.21616,True,9.75500
9516,0.87432,0.57311,-5.57375,-1.84230,1.61232,0.18916,Schottis,1.72581,-1.47825,-9.94514,-1.38412,True,1.58474
9517,-0.91566,-0.16973,-0.00283,-2.03348,1.77300,-0.00757,Hambo,0.34408,0.27422,-8.12198,-0.16409,False,-4.57970
9518,-2.28498,-0.61696,4.20326,-3.04009,2.67732,-0.20888,Hambo,1.29787,-0.11169,-8.08225,-0.62400,True,-9.32327
9519,0.87282,0.74410,-3.13471,-1.97128,1.89557,1.52438,Schottis,-0.93999,1.11151,-7.08699,0.19769,True,2.79675
9520,-1.04733,-0.96332,-2.22057,-1.32669,1.19284,-0.70455,Hambo,0.39794,0.10961,-10.62836,3.42111,True,-6.34696
9521,-1.28718,-0.69499,0.04995,-2.51187,2.19164,-0.76989,Hambo,-1.09008,0.01941,-7.11526,-1.84149,False,-6.41090
9522,-0.07925,-1.76194,-0.89503,-3.02445,2.53709,-1.57429,Slängpolskor,-2.78913,1.03597,-10.01715,-3.17128,True,-0.84376
9523,-2.02106,0.65384,3.31136,-2.30079,2.00970,1.59616,Hambo,0.22589,0.17664,-7.54921,-1.08928,True,-8.44963
9524,-0.90210,-0.19174,-1.58883,-2.96318,2.40395,-0.27932,Hambo,0.06256,-1.61189,-8.03191,-3.94196,True,-5.30492
9525,0.46506,-0.24542,0.12929,-2.04544,1.87369,-0.13818,Polka,-1.51174,-2.82399,-10.35689,-1.31728,False,2.38994
9526,0.70558,-1.14035,-0.18908,-1.86600,1.67319,-1.40054,Polka,0.79819,-1.95636,-9.32719,-1.88687,True,3.43338
9527,1.14381,-0.06843,-2.93608,-1.72354,1.66990,-0.23180,Schottis,-0.08912,0.25112,-4.91844,-0.56103,True,4.25099
9528,-0.54676,-0.11159,-1.98251,-3.22066,2.78530,-0.05036,Slängpolskor,-0.01611,-0.62025,-6.05185,-1.54725,True,-3.72507
9529,-0.65957,-0.86476,5.12995,-2.33615,1.94928,-0.91936,Slängpolskor,-0.21810,1.02218,-7.96940,-0.42178,True,-0.73290
9530,-1.27515,-0.55686,0.65377,-3.16390,2.72116,-0.34102,Hambo,-0.06426,-0.13947,-8.18892,1.23573,False,-6.04887
9531,-0.80947,0.30161,1.09126,-2.07702,1.67094,0.12179,Hambo,-1.16379,-0.12886,-10.81541,-2.11756,True,-3.50173
9532,2.03739,1.05392,-3.98253,-2.13758,1.94860,0.98948,Polskor,-1.01111,-0.09431,-8.85359,0.40614,True,8.19566
9533,-1.57924,-0.94190,-2.60766,-3.05387,2.63973,-0.69614,Hambo,0.30716,2.25144,-11.57554,3.98690,True,-9.20004
9534,1.43484,-0.62115,-0.02911,-2.94224,2.44744,0.09076,Schottis,0.83229,-0.62595,-8.75413,-2.85212,False,7.15963
9535,-0.93272,-0.79333,1.68442,-2.81591,2.67375,-0.63422,Hambo,-0.83087,2.78538,-7.59158,-0.88885,False,-3.82139
9536,0.54867,0.99239,-1.96276,-2.49643,2.05258,1.82270,Polka,-3.37692,-1.08111,-6.27157,-0.82375,False,1.76198
9537,0.08507,0.03448,-2.10604,-2.62492,2.16193,0.07744,Polka,-0.72588,0.84792,-12.68136,2.54781,True,-0.62765
9538,0.79582,0.28002,-2.95209,-3.02446,2.64078,0.43473,Schottis,-0.21316,1.02976,-10.52672,0.81018,True,2.50306
9539,1.22037,0.74535,0.87362,-2.86749,2.41142,0.92450,Schottis,-0.01193,1.22174,-10.72389,1.53844,True,6.53866
9540,0.25728,-0.41797,-0.81785,-2.38720,1.92491,-0.38102,Polka,1.55055,-1.18035,-11.28836,-2.71481,True,0.87746
9541,-0.20643,1.21100,-1.55368,-2.84733,2.44101,1.02179,Slängpolskor,-0.80940,0.63922,-6.66188,1.33557,False,-1.80901
9542,-0.07469,-1.36899,-5.74377,-3.54214,2.91675,-1.30842,Slängpolskor,-0.84340,-1.00613,-7.96506,-2.84630,True,-3.24534
9543,-0.44755,-0.67658,5.19831,-2.56559,2.33503,-0.87223,Slängpolskor,-0.32871,-0.15598,-6.75038,3.00670,True,0.36140
9544,-1.06227,-0.26960,0.32159,-3.42124,2.88119,-0.10240,Hambo,0.23787,0.46678,-9.28411,-1.32584,False,-5.15055
9545,0.14789,1.67271,-0.15335,-1.88913,1.61345,2.07335,Polka,-0.91752,-0.00639,-9.32957,1.42726,True,0.66278
9546,0.10426,-1.01981,-2.39761,-1.83018,1.72862,-0.87548,Polka,-0.72627,-2.10946,-10.98217,0.34459,True,-0.67750
9547,0.62998,0.06998,2.95125,-3.01766,2.73047,-0.28423,Polka,0.61429,0.89805,-9.11389,-1.39524,True,4.62551
9548,0.16574,1.18572,-3.71986,-1.73149,1.64228,1.51747,Polka,-0.66146,1.43845,-9.47357,-2.34922,True,-1.03123
9549,-1.12596,0.12444,3.77829,-2.03008,1.90521,0.62364,Hambo,-1.37150,-1.13826,-10.33964,-1.32969,True,-3.74066
9550,-1.05933,-0.93594,-3.22309,-3.07433,2.70367,-1.77769,Hambo,-0.40879,-1.09672,-10.25708,0.65772,True,-6.90819
9551,1.42788,0.00581,-2.60072,-2.01635,1.87105,-0.19833,Schottis,-0.46791,1.77849,-8.40426,-2.62596,True,5.83906
9552,-0.82590,-0.62339,4.63189,-3.94938,3.27901,-1.19265,Hambo,-0.47550,-1.44317,-9.38838,-1.35613,True,-1.81355
9553,0.36015,-0.59673,-0.26205,-1.56307,1.51209,-0.83498,Polka,-0.83726,-1.26628,-10.91875,-1.36321,False,1.66973
9554,-0.65624,0.73748,-3.76590,-1.67915,1.47994,0.65662,Slängpolskor,-0.02589,-1.12137,-9.13630,1.80183,True,-5.16414
9555,-0.21375,0.74007,0.52806,-2.83710,2.35349,0.99822,Slängpolskor,-0.68762,-0.70208,-6.99446,0.25064,True,-0.80473
9556,-1.21389,-0.22866,4.73491,-2.36142,2.13964,0.56407,Hambo,0.56784,-0.36707,-10.36861,1.55866,True,-3.70199
9557,0.92435,0.24064,-0.86807,-3.01679,2.53310,0.22068,Schottis,-1.02298,1.62033,-11.06174,-2.25560,False,4.18770
9558,-0.97034,-0.42460,-2.07116,-1.84798,1.61994,0.14307,Hambo,-0.62818,-1.46525,-11.28651,1.00315,True,-5.88726
9559,-0.60534,0.02639,-5.35059,-2.60486,2.41277,-0.84921,Slängpolskor,0.15549,-0.18634,-8.02924,-1.93945,True,-5.70199
9560,-1.62617,-0.85028,1.20166,-2.05896,1.98586,-0.97687,Hambo,0.35582,2.68525,-8.95039,-0.32395,False,-7.53002
9561,0.25908,-1.06904,1.18017,-2.19435,1.83626,-0.79254,Polka,-0.74700,0.97309,-6.43963,-1.64072,False,1.88549
9562,0.71120,-1.33645,-5.80076,-3.17310,2.81364,-1.99521,Polka,0.08049,-1.39584,-8.89119,-1.24749,True,0.65561
9563,0.33310,-0.37852,0.13972,-2.29619,2.12158,-1.03345,Polka,0.18651,1.56596,-8.63641,1.45904,False,1.73538
9564,2.76907,-0.17416,-10.87991,-1.94335,1.76966,-0.78034,Polskor,0.39218,1.04419,-8.38587,-0.36072,True,8.40539
9565,-0.53230,-0.04587,-3.74121,-3.00091,2.56982,-0.52860,Slängpolskor,0.74160,1.32579,-9.62545,3.11187,True,-4.53208
9566,0.63181,-0.08809,0.01549,-2.71175,2.43029,0.16385,Polka,-0.45141,0.05658,-7.49340,-2.11488,False,3.16677
9567,-1.02553,0.81167,4.33124,-2.34367,1.96670,0.59341,Hambo,-1.85322,1.74188,-8.03300,0.68767,True,-2.96203
9568,-0.17218,-0.91755,0.98226,-1.82044,1.72097,-0.80954,Slängpolskor,-0.11206,2.78043,-7.94334,-1.20960,False,-0.36980
9569,1.68124,0.62551,-3.74550,-2.67631,2.17495,1.53313,Polskor,-1.03129,1.54966,-10.40401,-1.64424,True,6.53343
9570,-1.62610,-0.66972,0.61666,-2.63510,2.44303,-0.62046,Hambo,-1.07818,-0.84962,-6.02701,0.23911,False,-7.82219
9571,-0.32937,0.05279,1.63494,-1.70638,1.46741,0.25780,Slängpolskor,0.54960,0.93996,-5.66074,2.70937,True,-0.82940
9572,0.43100,0.22576,-6.12398,-2.76971,2.29442,0.29014,Polka,-0.02480,0.21307,-8.62283,-0.02792,True,-0.90697
9573,-0.53388,-0.74492,-4.37551,-2.82293,2.36063,-0.81716,Slängpolskor,0.23406,0.03232,-8.41320,0.63931,True,-4.85716
9574,0.29509,0.00071,-0.14739,-2.87048,2.60865,-0.74169,Polka,2.26330,-0.89801,-9.78985,-1.76767,False,1.40175
9575,1.64220,-0.34028,-4.18098,-2.28993,2.09586,0.69028,Polskor,-0.53544,-2.39565,-8.65162,-2.78364,True,6.12051
9576,0.22073,-0.19467,1.20414,-2.28467,2.11935,-0.25511,Polka,-0.09545,-0.21071,-8.41357,-2.17160,True,1.70572
9577,0.63482,1.58164,1.71257,-2.24617,2.06338,1.29406,Polka,0.39751,-0.50745,-6.44011,0.22496,True,4.03040
9578,0.71639,0.95213,2.50478,-1.89036,1.72616,0.18559,Polka,0.98891,-0.72110,-7.91534,-1.47145,True,4.83435
9579,-1.47457,0.06331,1.25508,-2.82068,2.50310,0.19740,Hambo,0.05764,1.42593,-11.04165,-2.96792,True,-6.74529
9580,0.86431,-0.62490,-2.34737,-3.30264,2.80067,-0.60846,Schottis,0.54538,-1.14469,-9.63569,-1.86205,True,3.14788
9581,-0.10295,-0.90251,2.27597,-2.32134,2.00188,-0.97092,Slängpolskor,-0.18805,-0.59587,-9.56697,2.24711,True,0.62324
9582,-0.42747,0.30167,-7.62799,-1.94801,1.88104,0.47192,Slängpolskor,0.15220,-1.97202,-7.81984,-0.85864,True,-5.95136
9583,0.87675,0.47990,-1.34570,-2.50143,2.37626,1.44088,Schottis,1.34900,0.52569,-6.20539,0.27825,False,3.71090
9584,-1.13064,-1.17830,-3.59852,-2.14864,1.95352,-0.89400,Hambo,-2.04397,2.45831,-10.71515,-2.97548,True,-7.45246
9585,-0.56709,-0.26534,-3.35284,-2.64873,2.32796,-0.71304,Slängpolskor,1.51872,1.66066,-9.79138,-2.47470,True,-4.51187
9586,0.18022,-0.98197,3.62239,-1.83979,1.65211,-0.65147,Polka,-0.29574,-1.58038,-7.39148,-0.87419,True,2.71229
9587,0.22616,0.08050,0.02641,-1.83571,1.54982,0.19571,Polka,-0.55677,0.68360,-9.42413,2.65427,False,1.14403
9588,-0.63016,-0.85967,-0.21172,-1.64436,1.45927,-0.28416,Slängpolskor,0.50642,0.42017,-7.44411,3.62814,True,-3.25666
9589,-0.06044,0.87042,-6.47012,-2.62060,2.27636,0.39749,Slängpolskor,0.28627,1.35780,-10.99284,-3.53534,True,-3.53728
9590,1.54808,-0.11312,-2.34531,-2.48104,2.11314,-0.00716,Polskor,-1.46660,-1.40873,-11.40401,-1.77828,True,6.56776
9591,0.72172,0.41649,-6.92255,-2.61545,2.33583,0.17925,Polka,-0.59177,-0.40167,-9.38244,-1.49100,True,0.14732
9592,-0.47499,-0.06376,-3.36947,-2.03437,1.87700,-0.35190,Slängpolskor,0.02652,0.51038,-9.00374,-1.31898,True,-4.05970
9593,-1.73930,-0.24503,0.37412,-2.47548,2.24457,-1.06859,Hambo,-0.47889,0.67014,-9.92812,3.06402,False,-8.50942
9594,0.01278,1.42639,-0.74248,-2.04838,1.95452,0.80825,Polka,-3.40505,1.47956,-9.62592,-1.82349,False,-0.30734
9595,1.18846,0.26723,-1.14115,-2.09017,1.80701,1.15521,Schottis,0.25314,0.82621,-9.97608,-1.36513,False,5.37175
9596,-0.85467,-0.18109,-3.80844,-2.66623,2.38190,0.06173,Hambo,0.78276,0.49085,-8.86800,-1.76580,True,-6.17759
9597,2.28030,1.41091,-1.20980,-3.01336,2.40003,1.43832,Polskor,-1.90325,-2.01495,-9.23958,-1.22936,False,10.79659
9598,-0.36701,0.69212,-2.53495,-2.15559,1.96795,1.29003,Slängpolskor,1.62136,-0.04399,-5.38233,1.28962,True,-3.10255
9599,1.64639,0.43206,-0.87315,-2.89052,2.54334,0.07621,Polskor,3.09404,-2.46999,-7.82467,-2.30930,False,7.79538
9600,-1.37334,-0.31808,3.33908,-2.39762,2.16226,-1.34138,Hambo,0.30106,0.15309,-9.47168,0.10287,True,-5.19717
9601,-1.40623,0.62109,4.52633,-2.48081,2.06641,1.29787,Hambo,1.75052,0.70265,-9.34447,-2.17902,True,-4.76800
9602,-0.02878,-0.17442,-3.31533,-2.04343,1.86168,-0.52849,Slängpolskor,-1.11869,-1.58302,-10.32476,-1.50779,True,-1.80155
9603,-0.57202,-0.41513,-2.30298,-1.83802,1.66666,0.39867,Slängpolskor,-0.42827,-0.28691,-9.85465,0.70823,True,-4.01158
9604,1.17598,0.41096,-1.01365,-2.18678,2.03672,0.78521,Schottis,-0.77069,1.91325,-7.87272,0.05841,False,5.37309
9605,-0.79511,0.05447,-3.44943,-2.54529,2.38317,-0.07715,Hambo,-1.27206,-0.00003,-8.47288,-1.37934,True,-5.70026
9606,0.32347,0.04747,-1.53372,-3.79486,3.21975,0.28367,Polka,0.38762,0.44999,-10.39291,-2.73353,True,0.85048
9607,1.70697,-0.86953,0.65439,-3.08329,2.65790,-0.95914,Polskor,2.40813,0.34078,-7.29703,-0.88655,False,8.86203
9608,-0.62183,-0.80716,-3.45221,-2.70891,2.37363,-1.10063,Slängpolskor,-0.74403,0.64507,-8.99229,2.93842,True,-4.83525
9609,-1.84504,0.31237,-0.96527,-3.16458,2.58822,0.14935,Hambo,0.74893,1.59748,-9.34044,-0.82304,False,-9.70783
9610,-1.27279,-0.61600,4.31409,-2.19411,1.81750,-1.31125,Hambo,-0.90042,1.40220,-9.57123,-1.18645,True,-4.20692
9611,-0.83364,0.04672,-5.17252,-2.87841,2.48331,0.48342,Hambo,2.68821,-0.48108,-9.65343,-4.30990,True,-6.75444
9612,-1.72204,-0.21655,1.28430,-2.98856,2.61477,-0.69574,Hambo,0.15990,-3.09298,-10.67857,-1.63658,True,-7.96807
9613,0.02455,-0.80026,3.60368,-2.63277,2.37157,-0.35129,Polka,-0.79030,-2.32615,-5.68172,-1.02591,True,1.92461
9614,-1.29521,-0.40566,1.81166,-2.84466,2.53737,-0.80730,Hambo,-0.28682,0.93916,-9.61991,0.09796,True,-5.57024
9615,-0.10112,-0.28008,4.73031,-2.84274,2.57270,1.36017,Slängpolskor,0.36127,2.19270,-10.99776,2.26428,True,1.85958
9616,0.09434,-0.88230,0.69575,-2.54636,2.22405,-0.94283,Polka,-0.50110,3.16571,-7.37430,-0.70004,False,0.81957
9617,-0.24016,0.26978,-2.73131,-2.22337,1.87377,0.86568,Slängpolskor,-1.08257,1.39567,-8.46159,-1.78276,True,-2.56646
9618,-1.80941,-0.29104,1.88053,-3.58235,2.95340,-0.09304,Hambo,0.16178,1.90151,-8.82152,0.26916,True,-8.10680
9619,-0.73468,0.05869,1.72367,-3.12239,2.53510,-0.44536,Slängpolskor,0.46486,-2.10069,-9.68799,-0.78975,True,-2.81155
9620,1.17718,-0.31134,-2.16137,-2.72204,2.38889,0.01763,Schottis,0.32479,0.45962,-9.54262,1.31548,True,4.80524
9621,-1.03518,-0.17155,4.03158,-2.53984,2.32142,0.72089,Hambo,0.05328,-1.11658,-10.38279,0.83048,True,-3.16012
9622,-0.56227,0.03455,-2.04830,-3.29074,2.74954,0.10777,Slängpolskor,-1.03636,1.12790,-8.01983,-2.93624,True,-3.83548
9623,0.46386,-0.77197,-1.14573,-2.03439,1.95281,-0.25401,Polka,-0.30783,-2.11986,-9.96668,2.71479,True,1.74641
9624,-0.61358,0.12246,-1.37312,-3.21959,2.61489,0.53418,Slängpolskor,-0.40575,-0.83596,-8.55524,-1.37387,True,-3.75447
9625,0.03626,-0.21135,-2.85404,-2.51545,2.21015,-0.98615,Polka,-1.56647,0.42833,-8.77614,-0.88793,True,-1.24572
